234314,4104,7,0
234315,4104,8,0
234316,4104,9,0
234317,4104,10,0
234318,4105,2,None
234319,4105,1,None
234320,4105,3,2 Soul
234321,4105,4,Climax
234322,4105,5,Blue
234323,4105,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Climax Zone, choose up to 1 BLUE card in your Waiting Room and put it in Bag, and all your Characters gain +1 Soul for the rest of this turn."
234324,4105,7,0
234325,4105,8,0
234326,4105,9,0
234327,4105,10,0
234328,4106,2,None
234329,4106,1,音楽 (Music)
234330,4106,3,None
234331,4106,4,Character
234332,4106,5,Yellow
234333,4106,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Discard a Climax card from hand to the Waiting Room] When this is placed from hand to the Stage, you may pay cost. If so, search your Deck for up to 1 Character with \b CHANGE \b0, reveal it, and put it in your hand. Shuffle your Deck."
234334,4106,7,0
234335,4106,8,1
234336,4106,9,0
234337,4106,10,500
234338,4107,2,None
234339,4107,1,音楽 (Music)
234340,4107,3,None
234341,4107,4,Character
234342,4107,5,Yellow
234343,4107,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(2)] When ""Our LIVE is LIFE with You"" is placed in your Climax Zone, if this is in the Front Row, you may pay cost. If so, search your Deck for up to 1 Level 0 or lower <<Music>> Character and put it in any Slot on the Stage. Afterwards, shuffle your Deck, and that Character gains +1000 Power and +1 Soul for the rest of this turn."
234344,4107,7,0
234345,4107,8,1
234346,4107,9,0
234347,4107,10,2500
234348,4108,2,None
234349,4108,1,音楽 (Music)
234350,4108,3,Soul
234351,4108,4,Character
234352,4108,5,Yellow
234353,4108,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When the Battle Opponent of this is Reversed, reveal the top card of your Deck. If that's a <<Music>> Character, choose 1 of your other <<Music>> Characters. That Character gains +2000 Power and +1 Soul for the rest of this turn. (Put the revealed card back)"
234354,4108,7,1
234355,4108,8,1
234356,4108,9,2
234357,4108,10,8000
234358,4109,2,None
234359,4109,1,音楽 (Music)
234360,4109,3,None
234361,4109,4,Character
234362,4109,5,Yellow
234363,4109,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 All your other <<Music>> Characters gain +500 Power.\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b CONCENTRATION \b0 [(1) Rest 2 of your Characters] Reveal the top 4 cards of your Deck and put them in the Waiting Room. For each Climax card revealed this way, search your Deck for up to 1 <<Music>> Character, reveal it, and put it in your hand. Shuffle your Deck."
234364,4109,7,0
234365,4109,8,1
234366,4109,9,1
234367,4109,10,3000
234368,4110,2,None
234369,4110,1,音楽 (Music)
234370,4110,3,None
234371,4110,4,Character
234372,4110,5,Yellow
234373,4110,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 For each other <<Music>> Character you have, this gains +500 Power."
234374,4110,7,0
234375,4110,8,1
234376,4110,9,1
234377,4110,10,4500
234378,4111,2,None
234379,4111,1,音楽 (Music)
234380,4111,3,None
234381,4111,4,Character
234382,4111,5,Yellow
234383,4111,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 No player may use \b SUPPORT \b0 from hand during battles involving this Character.
234384,4111,7,1
234385,4111,8,1
234386,4111,9,1
234387,4111,10,7000
234388,4112,2,None
234389,4112,1,音楽 (Music)
234390,4112,3,Soul
234391,4112,4,Character
234392,4112,5,Yellow
234393,4112,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1)] When a Level 2 or higher Battle Opponent of this becomes Reversed, you may pay cost. If so, search your Deck for up to 1 <<Music>> Character, reveal it, and put it in your hand. Shuffle your Deck.\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Rest 2 of your Characters] This gains +2000 Power for the rest of this turn."
234394,4112,7,1
234395,4112,8,1
234396,4112,9,2
234397,4112,10,7500
234398,4113,2,None
234399,4113,1,音楽 (Music)
234400,4113,3,Soul
234401,4113,4,Character
234402,4113,5,Yellow
234403,4113,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When another <<Music>> Character of yours attacks, this gains +1000 Power for the rest of this turn.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ENCORE \b0 [Put the top card of your Deck in your Clock]"
234404,4113,7,2
234405,4113,8,2
234406,4113,9,2
234407,4113,10,8000
234408,4114,2,None
234409,4114,1,音楽 (Music)
234410,4114,3,Soul
234411,4114,4,Character
234412,4114,5,Yellow
234413,4114,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Rest 1 of your Standing <<Music>> Characters] When this attacks, you may pay cost. If so, choose 1 of your other <<Music>> Characters. That Character gains +1 Soul for the rest of this turn."
234414,4114,7,2
234415,4114,8,2
234416,4114,9,2
234417,4114,10,8500
234418,4115,2,None
234419,4115,1,音楽 (Music)
234420,4115,3,None
234421,4115,4,Character
234422,4115,5,Yellow
234423,4115,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1) Discard a card from hand to the Waiting Room] When this is placed from hand to the Stage, you may pay cost. If so, search your Deck for up to 1 <<Music>> Character, reveal it, and put it in your hand. Shuffle your Deck."
234424,4115,7,0
234425,4115,8,1
234426,4115,9,0
234427,4115,10,1500
234428,4116,2,None
234429,4116,1,音楽 (Music)
234430,4116,3,Soul
234431,4116,4,Character
234432,4116,5,Yellow
234433,4116,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 For each other Rested <<Music>> Character your have, this gains +500 Power."
234434,4116,7,1
234435,4116,8,1
234436,4116,9,2
234437,4116,10,8000
234438,4117,2,None
234439,4117,1,音楽 (Music)
234440,4117,3,Soul
234441,4117,4,Character
234442,4117,5,Yellow
234443,4117,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage or via \b CHANGE \b0 to the Stage, you may put the top card of your Clock in the Waiting Room.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this attacks, if ""Youth Can Surely Be Heard"" is in the Climax Zone, all your Characters gain +3000 Power for the rest of this turn."
234444,4117,7,2
234445,4117,8,2
234446,4117,9,3
234447,4117,10,10000
234448,4118,2,None
234449,4118,1,音楽 (Music)
234450,4118,3,None
234451,4118,4,Character
234452,4118,5,Yellow
234453,4118,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 During your turn, this gains +1000 Power."
234454,4118,7,0
234455,4118,8,1
234456,4118,9,0
234457,4118,10,2500
234458,4119,2,None
234459,4119,1,音楽 (Music)
234460,4119,3,None
234461,4119,4,Character
234462,4119,5,Yellow
234463,4119,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 If you have no other Characters, this gains +1 Level and +1500 Power."
234464,4119,7,0
234465,4119,8,1
234466,4119,9,0
234467,4119,10,2500
234468,4120,2,None
234469,4120,1,音楽 (Music)
234470,4120,3,None
234471,4120,4,Character
234472,4120,5,Yellow
234473,4120,6,--None--
234474,4120,7,0
234475,4120,8,1
234476,4120,9,0
234477,4120,10,3000
234478,4121,2,None
234479,4121,1,音楽 (Music)
234480,4121,3,Soul
234481,4121,4,Character
234482,4121,5,Yellow
234483,4121,6,"\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Counter] \b SUPPORT 2000, Level 1 \b0 [(1) Discard this card from hand to the Waiting Room]"
234484,4121,7,1
234485,4121,8,1
234486,4121,9,1
234487,4121,10,2000
234488,4122,2,None
234489,4122,1,音楽 (Music)
234490,4122,3,None
234491,4122,4,Character
234492,4122,5,Yellow
234493,4122,6,--None--
234494,4122,7,0
234495,4122,8,1
234496,4122,9,1
234497,4122,10,5500
234498,4123,2,None
234499,4123,1,音楽 (Music)
234500,4123,3,Soul
234501,4123,4,Character
234502,4123,5,Yellow
234503,4123,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b SUPPORT \b0 All your Characters in front of this gain +1000 Power.\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1) Rest this] Choose 1 of your Characters. That Character gains +2500 Power for the rest of this turn.
234504,4123,7,1
234505,4123,8,1
234506,4123,9,2
234507,4123,10,3500
234508,4124,2,None
234509,4124,1,音楽 (Music)
234510,4124,3,Soul
234511,4124,4,Character
234512,4124,5,Yellow
234513,4124,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, choose 1 of your Standing <<Music>> Characters and Rest it."
234514,4124,7,2
234515,4124,8,2
234516,4124,9,2
234517,4124,10,9500
234518,4125,2,None
234519,4125,1,None
234520,4125,3,Wind
234521,4125,4,Climax
234522,4125,5,Yellow
234523,4125,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 All your Characters gain +1000 Power and +1 Soul.
234524,4125,7,0
234525,4125,8,0
234526,4125,9,0
234527,4125,10,0
234528,4126,2,None
234529,4126,1,None
234530,4126,3,2 Soul
234531,4126,4,Climax
234532,4126,5,Yellow
234533,4126,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the rest of this turn."
234534,4126,7,0
234535,4126,8,0
234536,4126,9,0
234537,4126,10,0
234538,4127,2,None
234539,4127,1,None
234540,4127,3,2 Soul
234541,4127,4,Climax
234542,4127,5,Yellow
234543,4127,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 All your Characters gain +2 Soul.
234544,4127,7,0
234545,4127,8,0
234546,4127,9,0
234547,4127,10,0
234548,4128,2,生徒会 (Student Council)
234549,4128,1,音楽 (Music)
234550,4128,3,None
234551,4128,4,Character
234552,4128,5,Green
234553,4128,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1)] When this attacks, if ""Things Truly Wanted to Be Done"" is in the Climax Zone, you may pay cost. If so, until the end of your Opponent's next turn, this gains +2500 Power and your Opponent cannot play Events from hand.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ENCORE \b0 [Discard a Character card from hand to the Waiting Room]"
234554,4128,7,1
234555,4128,8,1
234556,4128,9,1
234557,4128,10,6000
234558,4129,2,オタク (Otaku)
234559,4129,1,音楽 (Music)
234560,4129,3,Soul
234561,4129,4,Character
234562,4129,5,Green
234563,4129,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 Character Opposite this gets -1 Soul.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(2) Discard a card from hand to the Waiting Room] When the Battle Opponent of this becomes Reversed, you may pay cost. If so, put that Character in Clock."
234564,4129,7,2
234565,4129,8,2
234566,4129,9,3
234567,4129,10,10000
234568,4130,2,占い (Fortune Reading)
234569,4130,1,音楽 (Music)
234570,4130,3,None
234571,4130,4,Character
234572,4130,5,Green
234573,4130,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, reveal the top card of your Deck. If it's not a <<Music>> Character, put it in Clock. (Otherwise put it back where it was)"
234574,4130,7,0
234575,4130,8,1
234576,4130,9,0
234577,4130,10,3500
234578,4131,2,オタク (Otaku)
234579,4131,1,音楽 (Music)
234580,4131,3,None
234581,4131,4,Character
234582,4131,5,Green
234583,4131,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When you pay for the \b CHANGE \b0 cost of your Characters, you may put a Marker from under this to the Waiting Room in place of 1 Bag.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, put the top card of your Deck under this as Marker.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this attacks, choose up to 2 of your <<Music>> Characters. Those Characters gain +500 Power for the rest of this turn."
234584,4131,7,0
234585,4131,8,1
234586,4131,9,0
234587,4131,10,2000
234588,4132,2,巫女 (Miko)
234589,4132,1,音楽 (Music)
234590,4132,3,Soul
234591,4132,4,Character
234592,4132,5,Green
234593,4132,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, choose 1 of your other <<Music>> Characters. That Character gains +2000 Power for the rest of this turn.\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Counter] \b SUPPORT 3000, Level 2 \b0 [(1) Discard this card from hand to the Waiting Room]"
234594,4132,7,1
234595,4132,8,1
234596,4132,9,2
234597,4132,10,1500
234598,4133,2,生徒会 (Student Council)
234599,4133,1,音楽 (Music)
234600,4133,3,Soul
234601,4133,4,Character
234602,4133,5,Green
234603,4133,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b SUPPORT \b0 All your Characters in front of this gain +X Power. X = 500 times Level of that Character.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, if you have 4 or more other <<Music>> Characters, you may put the top card of your Deck in Bag."
234604,4133,7,1
234605,4133,8,1
234606,4133,9,2
234607,4133,10,5000
234608,4134,2,オタク (Otaku)
234609,4134,1,音楽 (Music)
234610,4134,3,None
234611,4134,4,Character
234612,4134,5,Green
234613,4134,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b SUPPORT \b0 All your Characters in front of this gain +500 Power.\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Rest this] Choose 1 other Character. That Character gains +1 Level for the rest of this turn.
234614,4134,7,0
234615,4134,8,1
234616,4134,9,0
234617,4134,10,500
234618,4135,2,水着 (Swimsuit)
234619,4135,1,音楽 (Music)
234620,4135,3,None
234621,4135,4,Character
234622,4135,5,Green
234623,4135,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b CHANGE \b0 [(1) Put this in Clock] At the start of your Climax Phase, you may pay cost. If so, choose a '""Our LIVE is LIFE with You"" Nozomi Toujou' in your Waiting Room and put it in the Slot this was in.\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Rest this] Choose 1 of your <<Music>> Characters. That Character gains +1000 Power for the rest of this turn."
234624,4135,7,1
234625,4135,8,1
234626,4135,9,1
234627,4135,10,6000
234628,4136,2,メイド (Maid)
234629,4136,1,音楽 (Music)
234630,4136,3,None
234631,4136,4,Character
234632,4136,5,Green
234633,4136,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this attacks, if ""Work to Bring Smiles"" is in the climax Zone, this gains +5500 Power for the rest of this turn, and at the start of your Encore Step, put this in the Waiting Room."
234634,4136,7,0
234635,4136,8,1
234636,4136,9,1
234637,4136,10,5000
234638,4137,2,水着 (Swimsuit)
234639,4137,1,音楽 (Music)
234640,4137,3,Soul
234641,4137,4,Character
234642,4137,5,Green
234643,4137,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this attacks, choose 1 of your other <<Music>> Characters. That Character gains +1000 Power for the rest of this turn."
234644,4137,7,1
234645,4137,8,1
234646,4137,9,2
234647,4137,10,8000
234648,4138,2,占い (Fortune Reading)
234649,4138,1,音楽 (Music)
234650,4138,3,Soul
234651,4138,4,Character
234652,4138,5,Green
234653,4138,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this attacks, if ""Tarot Reading"" is in the Climax Zone, choose up to 1 of your other Characters and put it in the Bag, then choose 1 of your Characters. That Character gains +2000 Power until the end of your Opponent's next turn."
234654,4138,7,2
234655,4138,8,2
234656,4138,9,2
234657,4138,10,8500
234658,4139,2,占い (Fortune Reading)
234659,4139,1,音楽 (Music)
234660,4139,3,None
234661,4139,4,Character
234662,4139,5,Green
234663,4139,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b BOND \b0/""Eri, Third-Year Student at Otonokizaka Academy"" [(1)]"
234664,4139,7,0
234665,4139,8,1
234666,4139,9,0
234667,4139,10,1000
234668,4140,2,None
234669,4140,1,音楽 (Music)
234670,4140,3,None
234671,4140,4,Character
234672,4140,5,Green
234673,4140,6,\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1)] This gains +2000 Power for the rest of this turn.
234674,4140,7,0
234675,4140,8,1
234676,4140,9,0
234677,4140,10,2500
234678,4141,2,生徒会 (Student Council)
234679,4141,1,音楽 (Music)
234680,4141,3,None
234681,4141,4,Character
234682,4141,5,Green
234683,4141,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b CHANGE \b0 [Put this in Clock] At the start of your Climax Phase, you may pay cost. If so, choose a '""Our LIVE is LIFE with You"" Eri Ayase' in your Waiting Room and put it in the Slot this was in."
234684,4141,7,0
234685,4141,8,1
234686,4141,9,0
234687,4141,10,2500
234688,4142,2,水着 (Swimsuit)
234689,4142,1,音楽 (Music)
234690,4142,3,None
234691,4142,4,Character
234692,4142,5,Green
234693,4142,6,--None--
234694,4142,7,0
234695,4142,8,1
234696,4142,9,0
234697,4142,10,3000
234698,4143,2,オタク (Otaku)
234699,4143,1,音楽 (Music)
234700,4143,3,None
234701,4143,4,Character
234702,4143,5,Green
234703,4143,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, choose 1 of your other <<Music>> Characters. That Character gains +1000 Power for the rest of this turn.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b CHANGE \b0 [(3) Put this in Clock] At the start of your Climax Phase, you may pay cost. If so, choose a '""Our LIVE is LIFE with You"" Niko Yazawa' in your Waiting Room and put it in the Slot this was in."
234704,4143,7,0
234705,4143,8,1
234706,4143,9,1
234707,4143,10,4500
234708,4144,2,メイド (Maid)
234709,4144,1,音楽 (Music)
234710,4144,3,None
234711,4144,4,Character
234712,4144,5,Green
234713,4144,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 All your other Characters gain +500 Power.\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1) Rest this] Choose a card in your Clock and return it to your hand. Choose a card in your hand and put it in Clock.
234714,4144,7,0
234715,4144,8,1
234716,4144,9,1
234717,4144,10,1500
234718,4145,2,メイド (Maid)
234719,4145,1,音楽 (Music)
234720,4145,3,None
234721,4145,4,Character
234722,4145,5,Green
234723,4145,6,--None--
234724,4145,7,0
234725,4145,8,1
234726,4145,9,1
234727,4145,10,5500
234728,4146,2,生徒会 (Student Council)
234729,4146,1,音楽 (Music)
234730,4146,3,Soul
234731,4146,4,Character
234732,4146,5,Green
234733,4146,6,--None--
234734,4146,7,2
234735,4146,8,2
234736,4146,9,2
234737,4146,10,9000
234738,4147,2,None
234739,4147,1,None
234740,4147,3,None
234741,4147,4,Event
234742,4147,5,Green
234743,4147,6,"Search your Deck for up to 1 Character with \b CHANGE \b0, reveal it, and put it in your hand. Shuffle your Deck. Send this to Memory."
234744,4147,7,1
234745,4147,8,0
234746,4147,9,1
234747,4147,10,0
234748,4148,2,None
234749,4148,1,None
234750,4148,3,None
234751,4148,4,Event
234752,4148,5,Green
234753,4148,6,"[Counter] Choose 1 of your Characters. That Character gains +X Power, where X = 500 times # of cards in your Bag."
234754,4148,7,0
234755,4148,8,0
234756,4148,9,2
234757,4148,10,0
234758,4149,2,None
234759,4149,1,None
234760,4149,3,None
234761,4149,4,Event
234762,4149,5,Green
234763,4149,6,Look at the top card of your Opponent's Deck and put it either on top or bottom of the Deck. Put this in Bag.
234764,4149,7,0
234765,4149,8,0
234766,4149,9,2
234767,4149,10,0
234768,4150,2,None
234769,4150,1,None
234770,4150,3,Gold
234771,4150,4,Climax
234772,4150,5,Green
234773,4150,6,\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 All your Characters gain +1000 Power and +1 Soul.
234774,4150,7,0
234775,4150,8,0
234776,4150,9,0
234777,4150,10,0
234778,4151,2,None
234779,4151,1,None
234780,4151,3,2 Soul
234781,4151,4,Climax
234782,4151,5,Green
234783,4151,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Climax Zone, put the top card of your Deck in Bag, and all your Characters gain +1 Soul for the rest of this turn."
234784,4151,7,0
234785,4151,8,0
234786,4151,9,0
234787,4151,10,0
234788,4152,2,None
234789,4152,1,None
234790,4152,3,2 Soul
234791,4152,4,Climax
234792,4152,5,Green
234793,4152,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Climax Zone, draw a card, and choose 1 of your Characters. That Character gains +2000 Power and +1 Soul for the rest of this turn."
234794,4152,7,0
234795,4152,8,0
234796,4152,9,0
234797,4152,10,0
234798,4153,2,None
234799,4153,1,音楽 (Music)
234800,4153,3,None
234801,4153,4,Character
234802,4153,5,Red
234803,4153,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1)] When this attacks, if ""Favorite Place"" is in the Climax Zone, you may pay cost. If so, choose up to 2 of your other Characters. Those Characters gain +3000 Power for the rest of this turn.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this becomes Reversed, if its Battle Opponent is Level 1 or lower, you may Reverse that Character."
234804,4153,7,0
234805,4153,8,1
234806,4153,9,1
234807,4153,10,3000
234808,4154,2,スポーツ (Sports)
234809,4154,1,音楽 (Music)
234810,4154,3,Soul
234811,4154,4,Character
234812,4154,5,Red
234813,4154,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 If you have 3 or more other <<Music>> Characters, this gains +1000 Power.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this is placed from hand to the Stage, you may put the top card of your Clock in the Waiting Room.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 When this attacks, if ""You Are the Worst!"" is in the Climax Zone, choose 1 Character in your Waiting Room and return it to your hand, and all your <<Music>> Characters gain +1000 Power for the rest of this turn."
234814,4154,7,2
234815,4154,8,2
234816,4154,9,3
234817,4154,10,9500
234818,4155,2,None
234819,4155,1,音楽 (Music)
234820,4155,3,None
234821,4155,4,Character
234822,4155,5,Red
234823,4155,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 All your other <<Music>> Characters gain +500 Power.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1) Rest this] When you use \b CHANGE \b0, if this is Standing, you may pay cost. If so, choose a Character in your Waiting Room and return it to your hand."
234824,4155,7,0
234825,4155,8,1
234826,4155,9,1
234827,4155,10,1500
234828,4156,2,お菓子 (Sweets)
234829,4156,1,音楽 (Music)
234830,4156,3,None
234831,4156,4,Character
234832,4156,5,Red
234833,4156,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 If you have 3 or more other <<Music>> Characters, this gains +500 Power and ""\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ENCORE \b0 [Discard a Character card from hand to the Waiting Room]"".\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [(1)] When this attacks, if ""First Feelings"" is in the Climax Zone, you may pay cost. If so, choose a Character in your Waiting Room and return it to your hand."
234834,4156,7,1
234835,4156,8,1
234836,4156,9,1
234837,4156,10,6000
234838,4157,2,お菓子 (Sweets)
234839,4157,1,音楽 (Music)
234840,4157,3,Soul
234841,4157,4,Character
234842,4157,5,Red
234843,4157,6,"\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b CHANGE \b0 [Put this in Clock] At the start of your Climax Phase, you may pay cost. If so, choose a ""Honoka Kousaka"" in your Waiting Room and put it in the Slot this was in.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b CHANGE \b0 [(2) Put this in Clock] At the start of your Climax Phase, you may pay cost. If so, choose a '""Us in the Moment"" Myu's"" in your Waiting Room and put it in the Slot this was in."
234844,4157,7,1
234845,4157,8,1
234846,4157,9,2
234847,4157,10,7500
234848,4158,2,スポーツ (Sports)
234849,4158,1,音楽 (Music)
234850,4158,3,Soul
234851,4158,4,Character
234852,4158,5,Red
234853,4158,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 If you have 3 or more other <<Music>> Characters, this gains ""\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b ENCORE \b0 [Discard a Character card from hand to the Waiting Room]"".\line\b \b \b \b \b \b \b \b [S] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 [Rest 2 of your <<Music>> Characters] This gains +2500 Power for the rest of this turn."
234854,4158,7,2
234855,4158,8,2
234856,4158,9,2
234857,4158,10,8000
234858,4159,2,メイド (Maid)
234859,4159,1,音楽 (Music)
234860,4159,3,None
234861,4159,4,Character
234862,4159,5,Red
234863,4159,6,"\b \b \b \b \b \b \b \b [C] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 Your other Character in the Front Row Center Slot with ""Honoka"" in name gain +500 Power.\line\b \b \b \b \b \b \b \b [A] \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b0 \b BOND \b0/""Honoka, Traction of Myu's"" [(1)]"
234864,4159,7,0
234865,4159,8,1
234866,4159,9,0
234867,4159,10,500
234868,4160,2,メイド (Maid)
234869,4160,1,音楽 (Music)
234870,4160,3,None
234871,4160,4,Character
234872,4160,5,Red
